,Gender,Age,Height,Built,State,District,Area,Railway
0,FEMALE,16,122.0,3,DELHI,G.T.B. ENCLAVE,NORTH EAST,False
1,MALE,19,153.0,2,DELHI,PUNJABI BAGH,WEST,False
2,MALE,19,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
3,MALE,24,153.0,2,DELHI,KALYANPURI,EAST,False
4,MALE,21,153.0,2,DELHI,WELCOME,NORTH EAST,False
6,MALE,28,153.0,2,DELHI,JYOTI NAGAR,NORTH EAST,False
7,MALE,21,153.0,2,DELHI,YAMUNA VHR,NORTH EAST,True
8,MALE,16,153.0,3,DELHI,YAMUNA VHR,NORTH EAST,True
9,MALE,13,122.0,2,DELHI,RANI BAGH,NORTH WEST,False
10,MALE,8,92.0,2,DELHI,SEEMAPURI,NORTH EAST,False
11,MALE,30,153.0,3,DELHI,UTTAM NAGAR,WEST,False
12,MALE,30,153.0,5,DELHI,RANHOLA,WEST,False
13,MALE,45,153.0,2,DELHI,AMAR COLONY,SOUTH EAST,False
14,FEMALE,25,153.0,2,DELHI,SARAI ROHILLA,NORTH,False
15,FEMALE,16,122.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
16,FEMALE,24,153.0,3,DELHI,SUBHASH PLACE,NORTH WEST,False
17,MALE,23,183.0,2,DELHI,MEHRAULI,SOUTH WEST,False
19,MALE,9,92.0,5,DELHI,SADAR BAZAR,NORTH,True
20,MALE,15,122.0,2,DELHI,NARELA,NORTH,True
21,MALE,17,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
22,FEMALE,19,153.0,2,DELHI,UTTAM NAGAR,WEST,False
23,MALE,15,153.0,2,DELHI,MAURYA ENCLAVE,NORTH WEST,False
24,FEMALE,16,153.0,6,DELHI,SHAHBAD DAIRY,CENTRAL,False
25,FEMALE,18,122.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
26,MALE,29,153.0,3,DELHI,NARELA,NORTH,True
27,MALE,20,153.0,3,DELHI,NARELA,NORTH,True
28,FEMALE,16,153.0,3,DELHI,VIJAY VIHAR,CENTRAL,False
29,FEMALE,24,153.0,3,DELHI,NAND NAGRI,NORTH EAST,False
30,FEMALE,21,153.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
31,FEMALE,19,122.0,2,DELHI,KALYANPURI,EAST,False
32,FEMALE,20,153.0,3,DELHI,JAIT PUR,SOUTH EAST,False
33,FEMALE,19,153.0,3,DELHI,JAIT PUR,SOUTH EAST,False
34,FEMALE,16,153.0,3,DELHI,SAGAR PUR,SOUTH WEST,False
35,FEMALE,13,153.0,2,DELHI,SHAKARPUR,EAST,False
36,FEMALE,16,122.0,3,DELHI,VIVEK VIHAR,EAST,False
37,FEMALE,16,122.0,2,DELHI,MAHENDRA PARK,NORTH WEST,False
38,FEMALE,17,122.0,3,DELHI,SUBHASH PLACE,NORTH WEST,False
39,FEMALE,23,153.0,3,GUJURAT,GANDHINAGAR,WEST,False
41,MALE,11,61.0,3,DELHI,NAND NAGRI,NORTH EAST,False
42,MALE,17,153.0,3,DELHI,SUBHASH PLACE,NORTH WEST,False
43,MALE,24,153.0,2,DELHI,SEEMAPURI,NORTH EAST,False
44,MALE,30,153.0,2,DELHI,NEB SARAI,SOUTH,False
45,FEMALE,21,153.0,3,DELHI,KHAJURI KHAS,NORTH EAST,False
46,FEMALE,19,153.0,2,DELHI,KRISHNA NAGAR,EAST,False
47,FEMALE,26,153.0,2,DELHI,FARSH BAZAR,EAST,False
48,FEMALE,21,153.0,3,DELHI,KHAJURI KHAS,NORTH EAST,False
49,FEMALE,21,153.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
50,FEMALE,19,153.0,3,DELHI,KALYANPURI,EAST,False
51,FEMALE,16,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
52,FEMALE,28,153.0,2,DELHI,FARSH BAZAR,EAST,False
53,FEMALE,18,122.0,3,DELHI,TILAK MARG,CENTRAL,False
54,FEMALE,16,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
55,FEMALE,21,153.0,3,DELHI,WELCOME,NORTH EAST,False
56,FEMALE,17,153.0,2,DELHI,VIJAY VIHAR,CENTRAL,False
57,FEMALE,22,153.0,3,DELHI,DABRI,SOUTH WEST,False
58,FEMALE,24,153.0,3,DELHI,NIHAL VIHAR,WEST,False
59,FEMALE,19,153.0,3,DELHI,SEELAMPUR,NORTH EAST,False
60,FEMALE,36,153.0,3,DELHI,JAFRABAD,NORTH EAST,False
61,FEMALE,8,92.0,3,DELHI,JAFRABAD,NORTH EAST,False
62,FEMALE,33,153.0,2,DELHI,NEW USMANPUR,NORTH EAST,False
63,MALE,6,92.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
64,FEMALE,18,153.0,3,DELHI,JAFRABAD,NORTH EAST,False
65,FEMALE,14,153.0,3,DELHI,JAIT PUR,SOUTH EAST,False
66,FEMALE,23,153.0,2,DELHI,NORTH ROHINI,NORTH WEST,False
67,FEMALE,22,153.0,5,DELHI,JAIT PUR,SOUTH EAST,False
68,FEMALE,15,122.0,2,DELHI,BAWANA,NORTH WEST,False
69,FEMALE,16,122.0,5,DELHI,SAMAIPUR BADLI,CENTRAL,False
70,FEMALE,17,122.0,3,DELHI,ANAND PARBAT,CENTRAL,False
71,FEMALE,22,153.0,2,DELHI,JAFRABAD,NORTH EAST,False
72,FEMALE,17,153.0,3,DELHI,ANAND PARBAT,CENTRAL,False
73,FEMALE,24,122.0,2,DELHI,MAURICE NAGAR,NORTH,False
74,MALE,16,153.0,2,DELHI,DWARKA NORTH,SOUTH WEST,False
75,MALE,45,153.0,3,DELHI,DHAULA KUAN,SOUTH WEST,False
76,MALE,15,153.0,3,DELHI,SAGAR PUR,SOUTH WEST,False
77,FEMALE,15,153.0,3,DELHI,NARELA,NORTH,True
78,FEMALE,14,122.0,2,DELHI,NORTH ROHINI,NORTH WEST,False
79,FEMALE,21,122.0,3,DELHI,RAJOURI GARDEN,WEST,False
80,FEMALE,22,153.0,3,DELHI,KHYALA,WEST,False
81,FEMALE,20,152.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
82,FEMALE,37,153.0,2,DELHI,KALYANPURI,EAST,False
83,FEMALE,14,153.0,2,DELHI,MAYA PURI,WEST,False
84,FEMALE,95,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
85,FEMALE,20,122.0,5,DELHI,KHAJURI KHAS,NORTH EAST,False
86,FEMALE,24,153.0,3,DELHI,MUNDKA,WEST,False
87,FEMALE,17,122.0,3,DELHI,DABRI,SOUTH WEST,False
88,FEMALE,14,153.0,3,DELHI,BURARI,NORTH,False
89,FEMALE,20,153.0,2,DELHI,MAYUR VIHAR PH- I,EAST,False
90,FEMALE,23,153.0,2,DELHI,KALYANPURI,EAST,False
91,FEMALE,24,150.0,3,DELHI,NARELA,NORTH,True
92,FEMALE,25,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
93,FEMALE,15,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
94,FEMALE,16,153.0,5,DELHI,KHYALA,WEST,False
95,FEMALE,16,153.0,2,DELHI,BINDA PUR,SOUTH WEST,False
96,MALE,14,153.0,3,DELHI,LAHORI GATE,NORTH,False
97,FEMALE,22,153.0,5,DELHI,SOUTH ROHINI,NORTH WEST,False
98,FEMALE,18,153.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
99,FEMALE,13,153.0,2,DELHI,MAYA PURI,WEST,False
100,FEMALE,20,153.0,3,DELHI,KALYANPURI,EAST,False
101,FEMALE,19,153.0,3,DELHI,MIANWALI NAGAR,WEST,False
102,FEMALE,20,153.0,2,DELHI,NEW USMANPUR,NORTH EAST,False
103,FEMALE,21,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
104,FEMALE,21,153.0,3,DELHI,BURARI,NORTH,False
105,FEMALE,15,153.0,5,DELHI,SEELAMPUR,NORTH EAST,False
106,FEMALE,15,153.0,3,GUJURAT,GANDHINAGAR,WEST,False
107,MALE,30,153.0,5,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
108,MALE,16,153.0,3,DELHI,SAGAR PUR,SOUTH WEST,False
109,MALE,42,153.0,2,DELHI,SHAKARPUR,EAST,False
110,FEMALE,12,122.0,3,DELHI,NARELA,NORTH,True
111,FEMALE,36,153.0,3,DELHI,NAND NAGRI,NORTH EAST,False
112,FEMALE,8,86.23255813953489,3,DELHI,SUBZI MANDI,NORTH,True
113,FEMALE,25,153.0,3,DELHI,PASCHIM VIHAR,WEST,False
114,FEMALE,22,153.0,3,DELHI,VIVEK VIHAR,EAST,False
115,FEMALE,5,86.23255813953489,3,DELHI,INDER PURI,SOUTH WEST,False
116,FEMALE,22,153.0,2,DELHI,RANJIT NAGAR,CENTRAL,False
117,FEMALE,22,153.0,3,DELHI,VASANT KUNJ SOUTH,SOUTH,False
118,FEMALE,14,153.0,3,DELHI,KALYANPURI,EAST,False
119,FEMALE,20,153.0,3,DELHI,GHAZIPUR,EAST,False
120,FEMALE,17,153.0,3,DELHI,GULABI BAGH,NORTH,False
121,FEMALE,30,153.0,3,DELHI,GREATER KAILASH,SOUTH EAST,False
122,FEMALE,20,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
123,FEMALE,15,153.0,5,GUJURAT,GANDHINAGAR,WEST,False
124,FEMALE,25,153.0,3,DELHI,KALYANPURI,EAST,False
125,FEMALE,17,153.0,3,DELHI,AMBEDKAR NAGAR,SOUTH EAST,False
126,FEMALE,18,153.0,2,DELHI,BHALSWA DAIRY,NORTH WEST,False
127,FEMALE,19,122.0,2,DELHI,R. K. PURAM,SOUTH,False
128,FEMALE,26,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
129,FEMALE,13,122.0,3,DELHI,GHAZIPUR,EAST,False
130,FEMALE,84,153.0,3,DELHI,MANSAROVAR PARK,NORTH EAST,False
131,FEMALE,16,153.0,5,DELHI,KALYANPURI,EAST,False
132,FEMALE,22,153.0,6,DELHI,NAND NAGRI,NORTH EAST,False
133,FEMALE,19,153.0,3,DELHI,NEW ASHOK NAGAR,EAST,False
134,FEMALE,19,153.0,5,DELHI,KHYALA,WEST,False
135,MALE,16,153.0,3,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
136,FEMALE,14,153.0,3,DELHI,KAROL BAGH,CENTRAL,False
137,FEMALE,19,170.0,5,DELHI,VASANT VIHAR,SOUTH,False
138,FEMALE,18,153.0,2,DELHI,SARITA VIHAR,SOUTH EAST,False
139,FEMALE,14,122.0,3,DELHI,GHAZIPUR,EAST,False
140,FEMALE,24,153.0,3,DELHI,JAIT PUR,SOUTH EAST,False
141,MALE,35,153.0,5,DELHI,BURARI,NORTH,False
142,MALE,52,153.0,3,DELHI,GULABI BAGH,NORTH,False
143,MALE,32,153.0,3,DELHI,RANI BAGH,NORTH WEST,False
144,FEMALE,19,153.0,2,DELHI,SADAR BAZAR,NORTH,True
145,FEMALE,21,153.0,2,DELHI,SHAHDARA,NORTH EAST,False
146,FEMALE,20,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
147,FEMALE,16,153.0,2,DELHI,ANAND PARBAT,CENTRAL,False
148,FEMALE,23,153.0,3,DELHI,TUGHLAK ROAD,CENTRAL,False
149,FEMALE,25,153.0,3,DELHI,BHALSWA DAIRY,NORTH WEST,False
150,FEMALE,27,153.0,3,DELHI,LAHORI GATE,NORTH,False
151,FEMALE,25,153.0,2,DELHI,KALYANPURI,EAST,False
152,FEMALE,23,153.0,2,DELHI,SADAR BAZAR,NORTH,True
153,FEMALE,20,153.0,5,GUJURAT,GANDHINAGAR,WEST,False
154,FEMALE,17,122.0,5,DELHI,INDER PURI,SOUTH WEST,False
155,FEMALE,16,153.0,3,DELHI,SEEMAPURI,NORTH EAST,False
156,FEMALE,17,153.0,3,DELHI,SEEMAPURI,NORTH EAST,False
157,FEMALE,18,153.0,3,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
158,MALE,17,153.0,2,DELHI,DABRI,SOUTH WEST,False
159,MALE,72,153.0,2,DELHI,SAGAR PUR,SOUTH WEST,False
160,MALE,39,153.0,5,DELHI,ROOP NAGAR,NORTH,False
161,MALE,4,92.0,2,GUJURAT,GANDHINAGAR,WEST,False
162,MALE,7,92.0,2,GUJURAT,GANDHINAGAR,WEST,False
163,MALE,15,153.0,3,DELHI,BARAKHAMBA ROAD,CENTRAL,False
164,MALE,18,153.0,2,DELHI,SUBHASH PLACE,NORTH WEST,False
165,MALE,32,153.0,3,DELHI,DELHI CANTT,SOUTH WEST,True
166,FEMALE,22,153.0,2,DELHI,ADARSH NAGAR,NORTH WEST,False
167,FEMALE,20,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
168,FEMALE,25,153.0,3,DELHI,KAPASHERA,SOUTH WEST,False
169,FEMALE,17,153.0,3,DELHI,ALIPUR,NORTH WEST,False
170,FEMALE,20,153.0,5,DELHI,SULTANPURI,CENTRAL,False
171,FEMALE,32,153.0,2,DELHI,ADARSH NAGAR,NORTH WEST,False
172,MALE,16,122.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
173,FEMALE,18,153.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
174,FEMALE,17,153.0,2,DELHI,MUNDKA,WEST,False
175,MALE,5,86.23255813953489,5,DELHI,JAIT PUR,SOUTH EAST,False
176,MALE,51,153.0,2,DELHI,TILAK MARG,CENTRAL,False
177,MALE,13,122.0,2,DELHI,GHAZIPUR,EAST,False
178,MALE,50,153.0,2,DELHI,WELCOME,NORTH EAST,False
179,FEMALE,22,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
180,MALE,22,153.0,2,DELHI,PRASAD NAGAR,CENTRAL,False
181,FEMALE,28,153.0,2,DELHI,SWAROOP NAGAR,NORTH WEST,False
182,MALE,21,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
183,MALE,21,153.0,3,DELHI,BINDA PUR,WEST,False
184,MALE,10,122.0,3,DELHI,SAGAR PUR,SOUTH WEST,False
185,FEMALE,13,122.0,3,DELHI,AMAN VIHAR,CENTRAL,False
186,MALE,19,153.0,3,DELHI,PRASAD NAGAR,CENTRAL,False
187,FEMALE,19,153.0,3,DELHI,RANHOLA,WEST,False
188,FEMALE,18,153.0,5,DELHI,SWAROOP NAGAR,NORTH WEST,False
189,MALE,14,153.0,5,DELHI,MAHENDRA PARK,NORTH WEST,False
190,FEMALE,19,153.0,5,DELHI,SHAHBAD DAIRY,CENTRAL,False
191,MALE,77,153.0,2,DELHI,TILAK NAGAR,WEST,False
192,FEMALE,12,122.0,2,DELHI,NARELA,NORTH,True
193,FEMALE,55,122.0,3,DELHI,KAPASHERA,SOUTH WEST,False
194,MALE,36,153.0,3,DELHI,RAJINDER NAGAR,CENTRAL,False
195,MALE,18,153.0,3,DELHI,DELHI CANTT,SOUTH WEST,True
196,FEMALE,24,153.0,2,DELHI,ALIPUR,NORTH WEST,False
197,MALE,26,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
198,FEMALE,15,153.0,3,DELHI,KANJHAWALA,NORTH WEST,False
199,MALE,2,61.0,3,DELHI,JAMIA NAGAR,SOUTH EAST,False
200,MALE,25,153.0,2,DELHI,KASHMERI GATE,NORTH,False
201,FEMALE,28,153.0,3,DELHI,WELCOME,NORTH EAST,False
202,FEMALE,16,153.0,2,DELHI,SWAROOP NAGAR,NORTH WEST,False
203,FEMALE,19,153.0,2,DELHI,ADARSH NAGAR,NORTH WEST,False
204,FEMALE,20,153.0,3,DELHI,BEGUM PUR,NORTH WEST,False
205,FEMALE,24,153.0,3,DELHI,GHAZIPUR,EAST,False
206,FEMALE,30,153.0,5,DELHI,FATEHPUR BERI,SOUTH,False
207,MALE,19,122.0,2,DELHI,VASANT KUNJ SOUTH,SOUTH,False
208,FEMALE,27,153.0,2,DELHI,NANGLOI,WEST,True
209,MALE,38,153.0,3,DELHI,JYOTI NAGAR,NORTH EAST,False
211,MALE,4,61.0,3,DELHI,KALKAJI,SOUTH EAST,False
212,FEMALE,20,153.0,3,DELHI,SAMAIPUR BADLI,CENTRAL,False
213,FEMALE,22,153.0,2,DELHI,UTTAM NAGAR,WEST,False
214,FEMALE,41,153.0,5,DELHI,NARAINA,SOUTH WEST,True
215,FEMALE,38,153.0,3,DELHI,ALIPUR,NORTH WEST,False
216,FEMALE,16,122.0,3,DELHI,BEGUM PUR,NORTH WEST,False
217,FEMALE,22,153.0,5,DELHI,KRISHNA NAGAR,EAST,False
218,FEMALE,16,122.0,2,DELHI,VASANT KUNJ SOUTH,SOUTH,False
219,FEMALE,20,153.0,5,GUJURAT,GANDHINAGAR,WEST,False
220,FEMALE,19,153.0,3,DELHI,BHALSWA DAIRY,NORTH WEST,False
221,FEMALE,21,122.0,3,DELHI,BADARPUR,SOUTH EAST,False
222,FEMALE,4,86.23255813953489,3,DELHI,SHALIMAR BAGH,NORTH WEST,False
223,FEMALE,15,153.0,3,DELHI,SHALIMAR BAGH,NORTH WEST,False
224,FEMALE,55,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
225,FEMALE,5,86.23255813953489,2,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
226,FEMALE,15,153.0,5,DELHI,VIJAY VIHAR,CENTRAL,False
227,FEMALE,20,122.0,2,DELHI,ALIPUR,NORTH WEST,False
228,FEMALE,1,31.0,1,DELHI,MUNDKA,WEST,False
229,FEMALE,23,153.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
230,FEMALE,24,153.0,3,DELHI,KIRTI NAGAR,WEST,False
231,FEMALE,20,153.0,2,DELHI,G.T.B. ENCLAVE,NORTH EAST,False
232,FEMALE,21,153.0,3,DELHI,NEB SARAI,SOUTH,False
233,FEMALE,15,153.0,3,DELHI,BURARI,NORTH,False
234,FEMALE,35,122.0,2,DELHI,HAUZ KHAS,SOUTH,False
235,FEMALE,19,122.0,2,DELHI,K.M. PUR,SOUTH,False
236,FEMALE,18,153.0,3,DELHI,MUNDKA,WEST,False
237,FEMALE,15,153.0,3,DELHI,BABA HARIDAS NAGAR,SOUTH WEST,False
238,MALE,70,153.0,3,DELHI,ROOP NAGAR,NORTH,False
239,MALE,26,153.0,3,DELHI,SUNLIGHT COLONY,SOUTH EAST,False
240,MALE,13,122.0,3,DELHI,KARAWAL NAGAR,NORTH EAST,False
241,MALE,19,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
242,MALE,30,153.0,5,DELHI,FARSH BAZAR,EAST,False
243,MALE,23,153.0,3,DELHI,NAND NAGRI,NORTH EAST,False
244,MALE,22,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
245,MALE,30,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
246,MALE,22,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
247,MALE,17,153.0,2,DELHI,MUKHERJEE NAGAR,NORTH WEST,False
248,MALE,29,153.0,3,DELHI,FARSH BAZAR,EAST,False
249,MALE,26,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
250,MALE,27,153.0,3,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
251,MALE,45,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
252,MALE,40,153.0,3,DELHI,MAHENDRA PARK,NORTH WEST,False
253,MALE,19,153.0,2,DELHI,SWAROOP NAGAR,NORTH WEST,False
254,MALE,4,92.0,2,DELHI,RANHOLA,WEST,False
255,MALE,15,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
256,MALE,53,153.0,2,DELHI,HAUZ KHAS,SOUTH,False
257,MALE,32,153.0,3,DELHI,NEW ASHOK NAGAR,EAST,False
258,MALE,63,153.0,3,DELHI,KASHMERI GATE,NORTH,False
259,MALE,50,153.0,3,DELHI,SONIA VIHAR,NORTH EAST,False
260,MALE,14,122.0,2,DELHI,SONIA VIHAR,NORTH EAST,False
261,MALE,17,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
262,MALE,16,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
263,MALE,16,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
264,MALE,44,153.0,3,DELHI,PAHAR GANJ,CENTRAL,False
265,MALE,7,92.0,2,DELHI,GEETA COLONY,EAST,False
266,MALE,17,153.0,3,DELHI,VASANT KUNJ SOUTH,SOUTH,False
267,FEMALE,4,86.23255813953489,2,DELHI,AMAN VIHAR,CENTRAL,False
268,FEMALE,19,153.0,3,DELHI,BHARAT NAGAR,NORTH WEST,False
269,FEMALE,18,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
270,FEMALE,22,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
271,FEMALE,17,153.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
272,FEMALE,21,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
273,FEMALE,25,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
274,FEMALE,15,153.0,3,DELHI,SHALIMAR BAGH,NORTH WEST,False
275,MALE,29,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
276,MALE,14,122.0,3,DELHI,VIJAY VIHAR,CENTRAL,False
277,MALE,13,153.0,2,DELHI,NEW USMANPUR,NORTH EAST,False
278,FEMALE,24,122.0,3,DELHI,AMAN VIHAR,CENTRAL,False
279,FEMALE,27,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
280,FEMALE,22,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
281,FEMALE,20,122.0,3,DELHI,JAHANGIR PURI,NORTH WEST,False
282,FEMALE,6,92.0,2,DELHI,MEHRAULI,SOUTH WEST,False
283,FEMALE,22,153.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
284,FEMALE,21,153.0,2,DELHI,BURARI,NORTH,False
285,FEMALE,19,153.0,5,DELHI,FARSH BAZAR,EAST,False
286,FEMALE,19,122.0,3,DELHI,BURARI,NORTH,False
287,FEMALE,22,153.0,2,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
288,FEMALE,30,153.0,3,DELHI,BINDA PUR,SOUTH WEST,False
289,MALE,40,153.0,3,DELHI,NEW DELHI RLY. STN.,CENTRAL,True
290,FEMALE,35,153.0,2,DELHI,TILAK NAGAR,WEST,False
291,FEMALE,26,153.0,2,DELHI,GOVIND PURI,SOUTH EAST,True
292,MALE,20,153.0,3,DELHI,UTTAM NAGAR,WEST,False
293,FEMALE,20,153.0,3,DELHI,NABI KARIM,CENTRAL,False
294,FEMALE,18,153.0,5,DELHI,UTTAM NAGAR,WEST,False
295,FEMALE,20,153.0,2,DELHI,FARSH BAZAR,EAST,False
296,MALE,20,153.0,3,DELHI,RANHOLA,WEST,False
297,FEMALE,22,153.0,2,DELHI,BAWANA,NORTH WEST,False
298,FEMALE,35,153.0,3,DELHI,NANGLOI,WEST,True
299,FEMALE,32,153.0,3,DELHI,SAMAIPUR BADLI,CENTRAL,False
300,FEMALE,23,153.0,5,DELHI,AMAN VIHAR,CENTRAL,False
301,FEMALE,16,122.0,2,DELHI,MUKHERJEE NAGAR,NORTH WEST,False
302,FEMALE,32,153.0,3,DELHI,NAND NAGRI,NORTH EAST,False
303,FEMALE,18,122.0,3,DELHI,MEHRAULI,SOUTH WEST,False
304,MALE,22,122.0,2,DELHI,NORTH ROHINI,NORTH WEST,False
305,FEMALE,13,153.0,3,DELHI,SUBHASH PLACE,NORTH WEST,False
306,FEMALE,23,153.0,5,DELHI,NARELA,NORTH,True
307,FEMALE,29,92.0,2,DELHI,VASANT KUNJ SOUTH,SOUTH,False
308,FEMALE,35,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
309,MALE,14,153.0,2,DELHI,KANJHAWALA,NORTH WEST,False
310,MALE,50,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
311,MALE,18,153.0,2,DELHI,MANGOL PURI,CENTRAL,True
312,FEMALE,10,92.0,2,DELHI,SADAR BAZAR,NORTH,True
313,FEMALE,22,153.0,3,DELHI,SUBHASH PLACE,NORTH WEST,False
314,FEMALE,15,153.0,5,DELHI,SUBHASH PLACE,NORTH WEST,False
315,MALE,19,153.0,3,DELHI,JAGAT PURI,EAST,False
316,FEMALE,23,153.0,2,DELHI,PALAM VILLAGE,SOUTH WEST,False
317,FEMALE,17,153.0,3,DELHI,KANJHAWALA,NORTH WEST,False
318,FEMALE,16,122.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
319,FEMALE,20,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
320,FEMALE,18,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
321,FEMALE,23,153.0,2,DELHI,SWAROOP NAGAR,NORTH WEST,False
322,FEMALE,17,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
323,FEMALE,60,153.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
324,FEMALE,24,153.0,3,DELHI,BHAJAN PURA,NORTH EAST,False
325,FEMALE,16,122.0,5,DELHI,CONNAUGHT PLACE,CENTRAL,False
326,FEMALE,24,153.0,3,DELHI,NEB SARAI,SOUTH,False
327,FEMALE,14,122.0,2,DELHI,RAMAKRISHNA PURAM,SOUTH WEST,False
328,FEMALE,15,153.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
329,MALE,18,153.0,3,GUJURAT,GANDHINAGAR,WEST,False
330,FEMALE,19,153.0,3,DELHI,BADARPUR,SOUTH EAST,False
331,FEMALE,26,122.0,2,DELHI,VASANT KUNJ SOUTH,SOUTH,False
332,FEMALE,6,86.23255813953489,3,DELHI,VASANT KUNJ SOUTH,SOUTH,False
333,FEMALE,18,153.0,2,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
334,FEMALE,26,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
335,FEMALE,17,122.0,3,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
337,FEMALE,16,153.0,2,DELHI,ALIPUR,NORTH WEST,False
338,MALE,20,122.0,2,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
339,FEMALE,24,153.0,3,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
340,FEMALE,17,153.0,2,DELHI,VIVEK VIHAR,EAST,False
341,FEMALE,24,153.0,3,DELHI,NAGAF GARH,SOUTH WEST,False
342,MALE,17,153.0,3,DELHI,KARAWAL NAGAR,NORTH EAST,False
343,MALE,20,153.0,2,DELHI,FARSH BAZAR,EAST,False
344,MALE,18,153.0,2,DELHI,SEELAMPUR,NORTH EAST,False
345,MALE,25,153.0,2,DELHI,SUBHASH PLACE,NORTH WEST,False
346,MALE,30,153.0,3,DELHI,MADHU VIHAR,EAST,False
347,MALE,20,153.0,2,DELHI,KASHMERI GATE,NORTH,False
348,FEMALE,19,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
349,FEMALE,17,153.0,2,DELHI,RANHOLA,WEST,False
350,FEMALE,36,153.0,3,DELHI,JAFRABAD,NORTH EAST,False
351,FEMALE,20,153.0,5,DELHI,SULTANPURI,CENTRAL,False
352,MALE,27,153.0,4,DELHI,JAGAT PURI,EAST,False
353,FEMALE,18,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
354,FEMALE,16,153.0,2,DELHI,FATEHPUR BERI,SOUTH,False
355,FEMALE,20,153.0,5,DELHI,MEHRAULI,SOUTH WEST,False
356,FEMALE,17,153.0,3,DELHI,BABA HARIDAS NAGAR,SOUTH WEST,False
357,FEMALE,14,122.0,3,DELHI,PRASAD NAGAR,CENTRAL,False
358,FEMALE,4,86.23255813953489,3,DELHI,NAND NAGRI,NORTH EAST,False
